LOC_NUM,Year,Month,Day,Date all same format(DD-MM-YYYY),DayofSeason,DUCK_ID,SEAS_NUM,DECADE_NUM,SEX,SexCode,AGE_NUM,HatchAdultOrUnknown,AgeSex,BM,WNG_LNGTH,FOOD_ESOPH,RAIN_STATION,Rain_CM,WSI_STATION,WSI,RIV_GAGE,GageDischarge,GageHeight,Gage_M
5,1980,1,6,6-Jan-80,49,228,1,2,1,Male,1,H,3,1256,299,1,"YAZOO CITY 5 NNE, MS US",2.5146,"YAZOO CITY 5 NNE, MS US",-2.222222222,"Big Black River Near Bovina, MS",3570,15.71,4.79155
5,1980,1,6,6-Jan-80,49,229,1,2,1,Male,1,H,3,1162,272,1,"YAZOO CITY 5 NNE, MS US",2.5146,"YAZOO CITY 5 NNE, MS US",-2.222222222,"Big Black River Near Bovina, MS",3570,15.71,4.79155
5,1980,1,6,6-Jan-80,49,225,1,2,1,Male,1,H,3,1449,298,2,"YAZOO CITY 5 NNE, MS US",2.5146,"YAZOO CITY 5 NNE, MS US",-2.222222222,"Big Black River Near Bovina, MS",3570,15.71,4.79155
5,1980,1,6,6-Jan-80,49,224,1,2,2,Female,1,H,4,1021,267,2,"YAZOO CITY 5 NNE, MS US",2.5146,"YAZOO CITY 5 NNE, MS US",-2.222222222,"Big Black River Near Bovina, MS",3570,15.71,4.79155
4,1980,1,7,7-Jan-80,50,159,1,2,1,Male,2,A,1,1182,284,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-2.638888889,"Big Black River Near Bovina, MS",3600,15.77,4.80985
4,1980,1,7,7-Jan-80,50,156,1,2,1,Male,2,A,1,1285,291,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-2.638888889,"Big Black River Near Bovina, MS",3600,15.77,4.80985
4,1980,1,7,7-Jan-80,50,158,1,2,1,Male,1,H,3,1422,298,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-2.638888889,"Big Black River Near Bovina, MS",3600,15.77,4.80985
4,1980,1,7,7-Jan-80,50,157,1,2,2,Female,1,H,4,1100,277,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-2.638888889,"Big Black River Near Bovina, MS",3600,15.77,4.80985
4,1980,1,9,9-Jan-80,52,165,1,2,1,Male,2,A,1,1333,298,1,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,168,1,2,1,Male,2,A,1,1304,293,1,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,166,1,2,1,Male,2,A,1,1260,293,2,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,170,1,2,2,Female,2,A,2,1131,263,2,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,164,1,2,1,Male,1,H,3,1280,285,2,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,163,1,2,2,Female,1,H,4,1099,266,1,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,172,1,2,2,Female,1,H,4,1188,274,1,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,169,1,2,2,Female,1,H,4,1097,277,2,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
4,1980,1,9,9-Jan-80,52,171,1,2,2,Female,1,H,4,1121,266,2,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
5,1980,1,9,9-Jan-80,52,234,1,2,1,Male,2,A,1,1500,307,2,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
5,1980,1,9,9-Jan-80,52,162,1,2,2,Female,2,A,2,1225,273,1,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
5,1980,1,9,9-Jan-80,52,233,1,2,1,Male,1,H,3,1352,294,2,"YAZOO CITY 5 NNE, MS US",0.381,"YAZOO CITY 5 NNE, MS US",-4.930555556,"Big Black River Near Bovina, MS",3050,14.62,4.4591
10,1980,1,11,11-Jan-80,54,238,1,2,1,Male,2,A,1,1270,285,2,"YAZOO CITY 5 NNE, MS US",0.2794,"YAZOO CITY 5 NNE, MS US",-6.458333333,"Big Black River Near Bovina, MS",6060,20.25,6.17625
4,1980,1,12,12-Jan-80,55,257,1,2,1,Male,2,A,1,1283,287,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,259,1,2,1,Male,2,A,1,1243,278,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,261,1,2,1,Male,2,A,1,1547,299,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,262,1,2,1,Male,2,A,1,1239,289,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,263,1,2,1,Male,2,A,1,1420,297,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,306,1,2,1,Male,2,A,1,1250,305,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,316,1,2,1,Male,2,A,1,1225,288,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,305,1,2,1,Male,2,A,1,1180,290,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,307,1,2,1,Male,2,A,1,1240,298,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,312,1,2,1,Male,2,A,1,1375,301,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,314,1,2,1,Male,2,A,1,1300,277,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,315,1,2,1,Male,2,A,1,1200,290,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,318,1,2,2,Female,2,A,2,1225,281,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,255,1,2,2,Female,2,A,2,1102,282,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,256,1,2,2,Female,2,A,2,1124,289,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,317,1,2,2,Female,2,A,2,1100,270,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,264,1,2,1,Male,1,H,3,1419,301,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,258,1,2,1,Male,1,H,3,1351,293,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,260,1,2,1,Male,1,H,3,1300,293,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
4,1980,1,12,12-Jan-80,55,308,1,2,2,Female,1,H,4,1110,254,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,179,1,2,1,Male,2,A,1,1375,295,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,184,1,2,1,Male,2,A,1,1180,280,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,196,1,2,1,Male,2,A,1,1360,300,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,199,1,2,1,Male,2,A,1,1370,298,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,247,1,2,1,Male,2,A,1,1299,285,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,254,1,2,1,Male,2,A,1,1372,301,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,302,1,2,1,Male,2,A,1,1210,298,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,303,1,2,1,Male,2,A,1,1420,297,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,178,1,2,1,Male,2,A,1,1130,278,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,181,1,2,1,Male,2,A,1,1250,304,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,182,1,2,1,Male,2,A,1,1350,296,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,186,1,2,1,Male,2,A,1,1300,283,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,190,1,2,1,Male,2,A,1,1525,292,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,191,1,2,1,Male,2,A,1,1300,298,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,194,1,2,1,Male,2,A,1,1225,302,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,197,1,2,1,Male,2,A,1,1310,301,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,245,1,2,1,Male,2,A,1,1222,289,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,246,1,2,1,Male,2,A,1,993,299,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,250,1,2,1,Male,2,A,1,1214,298,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,251,1,2,1,Male,2,A,1,1244,301,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,253,1,2,1,Male,2,A,1,1388,298,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,300,1,2,1,Male,2,A,1,1250,298,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,301,1,2,1,Male,2,A,1,1190,288,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,304,1,2,1,Male,2,A,1,1225,290,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,310,1,2,1,Male,2,A,1,1300,303,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,313,1,2,1,Male,2,A,1,1220,300,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,248,1,2,2,Female,2,A,2,1092,271,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,183,1,2,2,Female,2,A,2,1113,270,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,249,1,2,2,Female,2,A,2,1218,283,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,180,1,2,1,Male,1,H,3,1225,290,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,187,1,2,1,Male,1,H,3,1075,283,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,188,1,2,1,Male,1,H,3,1200,280,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,189,1,2,1,Male,1,H,3,1240,290,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,198,1,2,1,Male,1,H,3,1150,285,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,244,1,2,1,Male,1,H,3,1221,280,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,252,1,2,1,Male,1,H,3,1156,279,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,192,1,2,2,Female,1,H,4,1000,272,1,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,195,1,2,2,Female,1,H,4,1025,270,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,12,12-Jan-80,55,309,1,2,2,Female,1,H,4,1100,277,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.958333333,"Big Black River Near Bovina, MS",6100,20.32,6.1976
5,1980,1,13,13-Jan-80,56,269,1,2,1,Male,2,A,1,993,281,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,271,1,2,1,Male,2,A,1,1149,297,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,273,1,2,1,Male,2,A,1,1202,291,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,278,1,2,1,Male,2,A,1,1156,291,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,279,1,2,1,Male,2,A,1,1219,294,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,268,1,2,2,Female,2,A,2,1101,275,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,270,1,2,1,Male,1,H,3,1216,296,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,274,1,2,1,Male,1,H,3,1257,287,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,275,1,2,2,Female,1,H,4,1124,288,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,13,13-Jan-80,56,276,1,2,2,Female,1,H,4,986,277,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
7,1980,1,13,13-Jan-80,56,277,1,2,1,Male,2,A,1,1186,298,2,"YAZOO CITY 5 NNE, MS US",3.2766,"YAZOO CITY 5 NNE, MS US",-8.402777778,"Big Black River Near Bovina, MS",10400,27.67,8.43935
5,1980,1,16,16-Jan-80,59,280,1,2,1,Male,2,A,1,1211,288,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-8.611111111,"Big Black River Near Bovina, MS",10300,27.5,8.3875
5,1980,1,16,16-Jan-80,59,281,1,2,1,Male,2,A,1,1151,302,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-8.611111111,"Big Black River Near Bovina, MS",10300,27.5,8.3875
5,1980,1,16,16-Jan-80,59,282,1,2,1,Male,2,A,1,1274,306,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-8.611111111,"Big Black River Near Bovina, MS",10300,27.5,8.3875
1,1980,1,19,19-Jan-80,62,347,1,2,1,Male,2,A,1,1180,302,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,348,1,2,1,Male,2,A,1,1220,285,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,339,1,2,1,Male,2,A,1,1320,291,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,342,1,2,1,Male,2,A,1,1175,284,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,344,1,2,1,Male,2,A,1,1240,292,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,345,1,2,1,Male,2,A,1,1100,295,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,349,1,2,1,Male,2,A,1,1100,300,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,350,1,2,1,Male,2,A,1,1150,293,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,341,1,2,2,Female,2,A,2,1050,270,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,340,1,2,1,Male,1,H,3,1225,303,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,343,1,2,1,Male,1,H,3,1020,295,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
1,1980,1,19,19-Jan-80,62,346,1,2,2,Female,1,H,4,1050,271,2,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
4,1980,1,19,19-Jan-80,62,406,1,2,1,Male,2,A,1,1340,291,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
4,1980,1,19,19-Jan-80,62,408,1,2,1,Male,2,A,1,1127,284,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
4,1980,1,19,19-Jan-80,62,412,1,2,1,Male,2,A,1,1139,282,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
4,1980,1,19,19-Jan-80,62,417,1,2,1,Male,2,A,1,1168,288,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
4,1980,1,19,19-Jan-80,62,422,1,2,1,Male,2,A,1,1220,295,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
4,1980,1,19,19-Jan-80,62,436,1,2,1,Male,2,A,1,1297,296,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
4,1980,1,19,19-Jan-80,62,438,1,2,1,Male,2,A,1,1340,287,1,"YAZOO CITY 5 NNE, MS US",0,"YAZOO CITY 5 NNE, MS US",-10.83333333,"Big Black River Near Bovina, MS",10600,28,8.54
